name,year,day,count,sum,mean,stdev,index
3,2014,95,5603,7782,1.3888988042120294,1.1595531632461153,10
3,2014,99,5603,626,0.11172586114581474,0.31502887660822598,10
6,2014,97,52,0.046814323155558668,0.00090027544529920514,0.0015337538011488186,6
4,2014,129,938,-238.93472062889487,-0.25472784715233993,0.20453066056384187,7
4,2014,95,7443,10708,1.4386672040843747,1.2077469259733074,10
4,2014,99,7443,1631,0.21913207040171973,0.48205686887058435,10
5,2014,129,1697,-12.694503858685493,-0.0074805561925076567,0.048270755553150024,7
5,2014,95,4554,94,0.020641194554238032,0.14217994106628448,10
6,2014,129,257,-74.333764417096972,-0.28923643742061078,0.11480362672613888,7
5,2014,99,4554,221,0.048528765920070265,0.21488072225852484,10
6,2014,95,2188,1417,0.64762340036563071,0.65311713609128275,10
7,2014,129,234,-60.809199456125498,-0.25986837374412608,0.0718185491743073,7
7,2014,95,4594,9897,2.1543317370483237,0.65410841165631906,10
6,2014,99,2188,44,0.020109689213893969,0.14037553067972555,10
8,2014,95,3523,6449,1.8305421515753619,0.94675651760659574,10
8,2014,129,748,-235.00258278474212,-0.31417457591543063,0.17648079890780294,7
7,2014,99,4594,5,0.00108837614279495,0.032972588314640158,10
8,2014,99,3523,0,0,0,10
1,2014,98,2466,1099,0.44566098945660987,0.4970385014595603,10
2,2014,98,5751,2155,0.37471744044513999,0.50272841315008843,10
3,2014,98,5603,6320,1.127967160449759,0.46686524067036073,10
4,2014,98,7443,6194,0.83219132070401725,0.71220968728439682,10
5,2014,98,4554,3411,0.74901185770750989,0.43358170478129593,10
6,2014,98,2188,3595,1.6430530164533821,0.85999458084951652,10
1,2014,127,2466,27534,11.165450121654501,2.5618462294112807,10
7,2014,98,4594,6890,1.499782324771441,0.9639225413494299,10
1,2014,105,357,NaN,NaN,NaN,6
2,2014,127,5751,823,0.14310554686141541,0.37372030184619015,10
1,2014,89,2099,599891,285.79847546450691,13.063515361405171,1
2,2014,89,3948,1115338,282.50709219858157,31.177583982948221,1
3,2014,89,2427,659860,271.8829831067161,35.938570759468782,1
4,2014,89,3718,1012406,272.29854760623994,33.1016926778372,1
5,2014,89,2449,692605,282.81135157207024,19.52112323924954,1
6,2014,89,2154,608172,282.34540389972148,20.007740139890398,1
7,2014,89,1685,440279,261.29317507418398,41.327318843559581,1
8,2014,89,2706,734514,271.4390243902439,37.642679732019488,1
8,2014,98,3523,226,0.064149872267953448,0.24501972605477851,10
4,2014,105,495,NaN,NaN,NaN,6
5,2014,105,1798,NaN,NaN,NaN,6
6,2014,105,24,0.0079228468457586132,0.00033011861857327557,0.00058362076587664463,6
3,2014,127,5603,16585,2.9600214170979831,2.3719403786002116,10
4,2014,127,7443,101771,13.673384388015585,5.9289876871967175,10
5,2014,127,4554,66317,14.562362758014931,3.5122218685990254,10
6,2014,127,2188,29121,13.309414990859231,1.1132257202380038,10
7,2014,127,4594,30336,6.6033957335655202,5.9165835984345909,10
8,2014,127,3523,0,0,0,10
1,2014,105,374,NaN,NaN,NaN,5
1,2014,110,2466,0,0,0,10
1,2014,129,2466,18633,7.5559610705596105,0.84787252774342148,10
1,2014,106,2466,0,0,0,10
4,2014,105,509,NaN,NaN,NaN,5
2,2014,110,5751,3,0.00052164840897235261,0.022833665757161489,10
5,2014,105,1800,NaN,NaN,NaN,5
2,2014,106,5751,413,0.071813597635193877,0.258179017020912,10
2,2014,129,5751,325624,56.62041384107112,12.893288625067784,10
3,2014,110,5603,0,0,0,10
3,2014,106,5603,0,0,0,10
6,2014,105,24,-0.0020253006186976563,-8.4387525779069009e-005,0.00014617631120970143,5
4,2014,110,7443,0,0,0,10
3,2014,129,5603,237565,42.399607353203642,13.605926462335406,10
4,2014,106,7443,0,0,0,10
5,2014,110,4554,0,0,0,10
4,2014,129,7443,158254,21.262125487034798,5.782078539908988,10
6,2014,110,2188,109,0.049817184643510058,0.21756707645621495,10
5,2014,106,4554,0,0,0,10
5,2014,129,4554,48868,10.730786122090469,2.1612602958102265,10
7,2014,110,4594,0,0,0,10
6,2014,106,2188,0,0,0,10
6,2014,129,2188,21309,9.7390310786106031,1.7781410328922067,10
8,2014,110,3523,0,0,0,10
7,2014,106,4594,0,0,0,10
7,2014,129,4594,112080,24.397039616891597,8.6261011580112701,10
8,2014,129,3523,172585,48.988078342321884,7.7391385857167103,10
8,2014,106,3523,0,0,0,10
1,2014,167,2466,293,0.11881589618815896,0.3297784544837869,10
2,2014,167,5751,0,0,0,10
1,2014,77,2466,1118,0.45336577453365773,0.77917362802395806,9
3,2014,167,5603,0,0,0,10
1,2014,105,352,NaN,NaN,NaN,3
2,2014,77,5751,133,0.0231264127977743,0.15373639337133529,9
1,2014,97,520,142752,274.52307692307693,39.324188168962003,0
4,2014,167,7443,0,0,0,10
3,2014,77,5603,0,0,0,9
4,2014,105,331,NaN,NaN,NaN,3
2,2014,97,221,54168,245.10407239819006,46.840376206261084,0
5,2014,167,4554,10,0.0021958717610891525,0.046808652066663951,10
4,2014,77,7443,2156,0.28966814456536344,0.52958622715228942,9
3,2014,97,163,35261,216.32515337423314,42.841967188538845,0
5,2014,105,1705,NaN,NaN,NaN,3
6,2014,167,2188,5101,2.3313528336380256,1.5835605975727109,10
5,2014,77,4554,1233,0.27075098814229248,0.44434771357830194,9
4,2014,97,689,183398,266.1799709724238,45.117129993685097,0
7,2014,167,4594,1047,0.2279059643012625,0.66806995861768825,10
6,2014,105,24,0.021587790197372669,0.00089949125822386122,0.0015888045390482222,3
6,2014,77,2188,9714,4.4396709323583181,3.1129731318898419,9
8,2014,167,3523,0,0,0,10
7,2014,77,4594,24157,5.2583804962995213,2.3470311349049928,9
5,2014,97,643,175700,273.25038880248832,39.760259147412178,0
8,2014,77,3523,5325,1.5114958841896111,2.0663342600146342,9
6,2014,97,457,122548,268.15754923413567,41.570026244383406,0
7,2014,97,115,26616,231.44347826086957,44.559328561085152,0
8,2014,97,150,34113,227.41999999999999,44.557568754739449,0
1,2014,132,2466,885,0.35888077858880779,0.47967214360258498,10
1,2014,102,2466,0,0,0,10
1,2014,78,2466,0,0,0,9
1,2014,109,2466,0,0,0,10
2,2014,132,5751,20665,3.5932881238045558,2.682195944808381,10
2,2014,78,5751,0,0,0,9
2,2014,109,5751,0,0,0,10
2,2014,102,5751,0,0,0,10
3,2014,132,5603,75219,13.424772443333929,4.2816061141176078,10
3,2014,109,5603,0,0,0,10
4,2014,132,7443,70734,9.503426037887948,4.7580540857364948,10
3,2014,102,5603,0,0,0,10
3,2014,78,5603,0,0,0,9
4,2014,109,7443,0,0,0,10
5,2014,132,4554,6312,1.3860342555994729,1.6930294314722898,10
4,2014,102,7443,0,0,0,10
5,2014,109,4554,0,0,0,10
4,2014,78,7443,0,0,0,9
6,2014,132,2188,4976,2.2742230347349177,1.0785989836079724,10
5,2014,102,4554,0,0,0,10
6,2014,109,2188,0,0,0,10
